"source","destination","SimYear","dist_km","direction","SumParticles","SumParticlesReleasedSource","SourceNormRecruitment"
"Hicgop South","Visca",2013,8.12617156228781,271,36,482112,7.46714456391876e-05
"Poroc San Flower","SF4",2011,NA,NA,18,241056,7.46714456391876e-05
"San Agustin","Sitio Baybayon",2011,14.7598845132621,46,18,241056,7.46714456391876e-05
"SF2","Palanas",2013,NA,NA,54,723168,7.46714456391876e-05
"SF5","Poroc Rose",2014,NA,NA,96,1285632,7.46714456391876e-05
"SF6","SF4",2011,NA,NA,18,241056,7.46714456391876e-05
"SF6","Sitio Tugas",2013,NA,NA,18,241056,7.46714456391876e-05
"Sitio Baybayon","Elementary School",2014,18.0747093449379,65,16,214272,7.46714456391876e-05
"Haina","Poroc San Flower",2012,13.7061846175771,179,36,484096,7.43654151242729e-05
"Haina","SF6",2012,NA,NA,36,484096,7.43654151242729e-05
"SF6","Sitio Baybayon",2012,NA,NA,18,242048,7.43654151242729e-05
"Sitio Lonas","Wangag",2012,13.0190499073661,122,18,242048,7.43654151242729e-05
"SF5","Palanas",2012,NA,NA,215,2904576,7.40211307949938e-05
"Haina","Visca",2011,11.5004796358302,316,35,482112,7.25972388158768e-05
"Hicgop South","Sitio Baybayon",2010,19.747308872455,310,13,182528,7.12219495091164e-05
"Other","Tamakin Dacot",2011,NA,NA,77484,1092947904,7.08945044099741e-05
"Caridad Cemetery","Wangag",2013,5.15903752298336,145,17,241056,7.0523031992566e-05
"Gabas","Wangag",2013,18.0301766971931,93,17,241056,7.0523031992566e-05
"Poroc San Flower","Magbangon",2013,12.2239561425182,112,17,241056,7.0523031992566e-05
"Visca","Wangag",2013,16.078031642585,96,17,241056,7.0523031992566e-05
"SF5","Magbangon",2010,NA,NA,77,1095168,7.03088475923329e-05
"Cabatoan","Elementary School",2012,7.74042122159023,209,17,242048,7.02340031729244e-05
"Palanas","SF3",2012,NA,NA,17,242048,7.02340031729244e-05
"Other","Tamakin Dacot",2014,NA,NA,32495,485754624,6.68959149218516e-05
"Sitio Tugas","Sitio Lonas",2011,3.95401082044188,245,16,241056,6.63746183459445e-05
"Visca","Cabatoan",2013,13.9687512766746,90,16,241056,6.63746183459445e-05
"Wangag","Poroc San Flower",2013,14.1110169804677,220,16,241056,6.63746183459445e-05
"Caridad Proper","Hicgop South",2010,2.33565955110038,205,6,91264,6.57433380084151e-05
"Pangasugan","Sitio Baybayon",2010,NA,NA,6,91264,6.57433380084151e-05
"Poroc Rose","Visca",2010,1.26450294037349,303,6,91264,6.57433380084151e-05
"Poroc San Flower","Visca",2010,2.2166586970485,311,6,91264,6.57433380084151e-05
"Poroc San Flower","Wangag",2010,14.1110169804677,114,6,91264,6.57433380084151e-05
"SF6","Visca",2010,NA,NA,6,91264,6.57433380084151e-05
"Sitio Lonas","Hicgop South",2010,4.86139751953595,82,6,91264,6.57433380084151e-05
"Sitio Tugas","Caridad Cemetery",2010,3.98589537085982,111,6,91264,6.57433380084151e-05
"Caridad Proper","Haina",2014,21.3552337005377,295,7,107136,6.53375149342891e-05
"Poroc San Flower","SF4",2014,NA,NA,7,107136,6.53375149342891e-05
"Sitio Lonas","SF1",2014,NA,NA,7,107136,6.53375149342891e-05
"SF5","Wangag",2013,NA,NA,184,2892672,6.36090092481968e-05
"SF5","Wangag",2012,NA,NA,182,2904576,6.26597479287855e-05
"Caridad Cemetery","Palanas",2013,5.6928889753735,146,15,241056,6.2226204699323e-05
"Palanas","Sitio Tugas",2013,9.63741335627491,199,15,241056,6.2226204699323e-05
"SF1","Elementary School",2011,NA,NA,60,964224,6.2226204699323e-05
"SF2","Palanas",2014,NA,NA,20,321408,6.2226204699323e-05
"Sitio Tugas","Wangag",2013,9.11177076508712,132,15,241056,6.2226204699323e-05
"Visca","Cabatoan",2011,13.9687512766746,90,15,241056,6.2226204699323e-05
"Poroc Rose","Palanas",2012,15.4237354465426,108,15,242048,6.19711792702274e-05
"SF5","Palanas",2013,NA,NA,179,2892672,6.18805035621045e-05
"SF3","Wangag",2013,NA,NA,74,1205280,6.13965219699987e-05
"SF3","Sitio Tugas",2010,NA,NA,28,456320,6.13604488078541e-05
"SF1","SF2",2010,NA,NA,22,365056,6.02647265077139e-05
"Tamakin Dacot","Sitio Lonas",2013,13.5438241042835,2,29,482112,6.01519978760122e-05
"Caridad Proper","Wangag",2013,5.91579724411454,143,14,241056,5.80777910527014e-05
"Haina","SF3",2013,NA,NA,28,482112,5.80777910527014e-05
"SF6","Hicgop South",2013,NA,NA,14,241056,5.80777910527014e-05
"Haina","Sitio Lonas",2012,14.8456846831604,174,28,484096,5.78397673188789e-05
"Sitio Baybayon","Poroc San Flower",2012,14.2288188908635,320,28,484096,5.78397673188789e-05
"Sitio Lonas","Poroc Rose",2014,2.11528043119948,301,6,107136,5.60035842293907e-05
"Visca","Gabas",2014,1.9629852193109,259,6,107136,5.60035842293907e-05
"Wangag","Hicgop South",2014,8.24594482977705,197,6,107136,5.60035842293907e-05
"Haina","Poroc Rose",2012,12.7500613492617,180,27,484096,5.57740613432047e-05
"Caridad Proper","Magbangon",2010,4.03826759878553,148,5,91264,5.47861150070126e-05
"Elementary School","Hicgop South",2010,1.73052315940533,59,5,91264,5.47861150070126e-05
"Elementary School","Sitio Tugas",2010,0.819148882111462,30,5,91264,5.47861150070126e-05
"Gabas","Magbangon",2010,16.1581187484931,87,5,91264,5.47861150070126e-05
"Haina","Elementary School",2010,17.625238506364,138,10,182528,5.47861150070126e-05
"Haina","SF2",2010,NA,NA,10,182528,5.47861150070126e-05
"Poroc Rose","SF4",2010,NA,NA,5,91264,5.47861150070126e-05
"Wangag","Hicgop South",2010,8.24594482977705,197,5,91264,5.47861150070126e-05
"Cabatoan","Sitio Lonas",2011,10.8872204470967,214,13,241056,5.39293774060799e-05
"Elementary School","Pangasugan",2013,NA,NA,13,241056,5.39293774060799e-05
"SF4","Cabatoan",2011,NA,NA,26,482112,5.39293774060799e-05
"SF6","SF2",2013,NA,NA,13,241056,5.39293774060799e-05
"Sitio Baybayon","SF5",2013,NA,NA,26,482112,5.39293774060799e-05
"San Agustin","Palanas",2012,14.0674201434004,119,13,242048,5.37083553675304e-05
"Other","SF3",2010,NA,NA,21895,413790976,5.29131887110076e-05
"SF3","SF5",2014,NA,NA,28,535680,5.22700119474313e-05
"SF2","Sitio Baybayon",2010,NA,NA,14,273792,5.11337073398784e-05
"Elementary School","Sitio Lonas",2011,3.15672946924723,228,12,241056,4.97809637594584e-05
"Haina","Caridad Proper",2011,21.3552337005377,169,24,482112,4.97809637594584e-05
"Magbangon","Elementary School",2011,7.98442483925902,206,12,241056,4.97809637594584e-05
"Palanas","San Agustin",2013,14.0674201434004,215,12,241056,4.97809637594584e-05
"Poroc Rose","Magbangon",2013,13.0358421206636,105,12,241056,4.97809637594584e-05
"Poroc San Flower","Magbangon",2011,12.2239561425182,112,12,241056,4.97809637594584e-05
"Sitio Tugas","San Agustin",2011,4.52288186298911,252,12,241056,4.97809637594584e-05
"Wangag","Sitio Tugas",2011,9.11177076508712,202,12,241056,4.97809637594584e-05
"Pangasugan","Palanas",2012,NA,NA,12,242048,4.95769434161819e-05
"San Agustin","Tamakin Dacot",2012,12.9431079071849,315,12,242048,4.95769434161819e-05
"SF4","Magbangon",2012,NA,NA,24,484096,4.95769434161819e-05
"Haina","Sitio Lonas",2010,14.8456846831604,174,9,182528,4.93075035063114e-05
"SF3","Poroc Rose",2013,NA,NA,59,1205280,4.89512810301341e-05
"SF5","Cabatoan",2010,NA,NA,53,1095168,4.83944015895278e-05
"SF3","Caridad Proper",2010,NA,NA,22,456320,4.82117812061711e-05
"Tamakin Dacot","Visca",2011,10.1897266320616,178,23,482112,4.77067569361476e-05
"Other","Tamakin Dacot",2012,NA,NA,51835,1097445632,4.72324081381008e-05
"Magbangon","Visca",2014,14.203038356592,240,5,107136,4.66696535244922e-05
"Poroc Rose","SF4",2014,NA,NA,5,107136,4.66696535244922e-05
"Sitio Tugas","Visca",2014,7.21408228716616,274,5,107136,4.66696535244922e-05
"Wangag","Sitio Tugas",2014,9.11177076508712,202,5,107136,4.66696535244922e-05
"Cabatoan","Poroc Rose",2011,12.7986271028608,231,11,241056,4.56325501128369e-05
"Caridad Cemetery","Pangasugan",2013,NA,NA,11,241056,4.56325501128369e-05
"Magbangon","Tamakin Dacot",2013,23.5988979637154,279,11,241056,4.56325501128369e-05
"SF6","San Agustin",2011,NA,NA,11,241056,4.56325501128369e-05
"Sitio Lonas","Caridad Cemetery",2011,7.93235105602247,101,11,241056,4.56325501128369e-05
"Cabatoan","Poroc Rose",2012,12.7986271028608,231,11,242048,4.54455314648334e-05
"Caridad Proper","Elementary School",2012,4.01495979265945,237,11,242048,4.54455314648334e-05
"Pangasugan","Gabas",2012,NA,NA,11,242048,4.54455314648334e-05
"Tamakin Dacot","Sitio Lonas",2012,13.5438241042835,2,22,484096,4.54455314648334e-05
"SF1","SF5",2014,NA,NA,19,428544,4.43361708482676e-05
"Caridad Proper","Cabatoan",2010,3.78950368237024,147,4,91264,4.38288920056101e-05
"Haina","San Agustin",2010,14.246286656046,177,8,182528,4.38288920056101e-05
"Palanas","Palanas",2010,0,62,4,91264,4.38288920056101e-05
"Palanas","Sitio Tugas",2010,9.63741335627491,199,4,91264,4.38288920056101e-05
"San Agustin","Magbangon",2010,11.6652303956557,115,4,91264,4.38288920056101e-05
"San Agustin","Palanas",2010,14.0674201434004,119,4,91264,4.38288920056101e-05
"San Agustin","Sitio Baybayon",2010,14.7598845132621,46,4,91264,4.38288920056101e-05
"Visca","Pangasugan",2010,NA,NA,4,91264,4.38288920056101e-05
"Wangag","Sitio Tugas",2010,9.11177076508712,202,4,91264,4.38288920056101e-05
"Haina","Caridad Cemetery",2011,22.050106611415,170,21,482112,4.35583432895261e-05
"Haina","Pangasugan",2013,NA,NA,21,482112,4.35583432895261e-05
"SF4","Haina",2011,NA,NA,21,482112,4.35583432895261e-05
"Tamakin Dacot","SF1",2013,NA,NA,21,482112,4.35583432895261e-05
"Pangasugan","Sitio Baybayon",2013,NA,NA,10,241056,4.14841364662153e-05
"Poroc Rose","Magbangon",2011,13.0358421206636,105,10,241056,4.14841364662153e-05
"SF2","Pangasugan",2013,NA,NA,30,723168,4.14841364662153e-05
"SF6","Gabas",2013,NA,NA,10,241056,4.14841364662153e-05
"Sitio Lonas","Poroc Rose",2013,2.11528043119948,301,10,241056,4.14841364662153e-05
"Sitio Tugas","Palanas",2011,9.63741335627491,135,10,241056,4.14841364662153e-05
"Caridad Cemetery","Poroc Rose",2012,9.9107454183565,251,10,242048,4.13141195134849e-05
"Haina","Gabas",2012,9.76388806466271,333,20,484096,4.13141195134849e-05
"Hicgop South","Tamakin Dacot",2012,18.0502649349819,298,20,484096,4.13141195134849e-05
"SF6","Sitio Lonas",2012,NA,NA,10,242048,4.13141195134849e-05
"Tamakin Dacot","SF2",2012,NA,NA,20,484096,4.13141195134849e-05
"Other","SF1",2012,NA,NA,43870,1097445632,3.99746454136873e-05
"Haina","Visca",2013,11.5004796358302,316,19,482112,3.94099296429046e-05
"Other","SF3",2012,NA,NA,42953,1097445632,3.91390687133374e-05
"Other","SF6",2010,NA,NA,15901,413790976,3.84276142358407e-05
"Cabatoan","Pangasugan",2013,NA,NA,9,241056,3.73357228195938e-05
"Magbangon","Poroc Rose",2013,13.0358421206636,229,9,241056,3.73357228195938e-05
"Palanas","Poroc Rose",2014,15.4237354465426,226,4,107136,3.73357228195938e-05
"Pangasugan","Cabatoan",2013,NA,NA,9,241056,3.73357228195938e-05
"Poroc Rose","SF1",2014,NA,NA,4,107136,3.73357228195938e-05
"Poroc San Flower","SF1",2014,NA,NA,4,107136,3.73357228195938e-05
"Sitio Baybayon","Poroc Rose",2013,13.2745735166226,321,18,482112,3.73357228195938e-05
"Wangag","SF5",2013,NA,NA,9,241056,3.73357228195938e-05
"Poroc Rose","Caridad Cemetery",2012,9.9107454183565,80,9,242048,3.71827075621364e-05
"SF6","San Agustin",2012,NA,NA,9,242048,3.71827075621364e-05
"Sitio Lonas","Visca",2012,3.3797826959065,302,9,242048,3.71827075621364e-05
"Other","SF2",2014,NA,NA,17897,485754624,3.68437048578667e-05
"Other","Haina",2014,NA,NA,17707,485754624,3.64525608715564e-05
"SF3","Palanas",2013,NA,NA,43,1205280,3.56763573609452e-05
"SF1","Gabas",2013,NA,NA,34,964224,3.5261515996283e-05
"SF4","Tamakin Dacot",2011,NA,NA,17,482112,3.5261515996283e-05
"SF3","CAI",2011,NA,NA,42,1205280,3.48466746316209e-05
"SF1","SF4",2013,NA,NA,33,964224,3.42244125846276e-05
"SF3","Wangag",2011,NA,NA,41,1205280,3.40169919022966e-05
"Other","Tamakin Dacot",2013,NA,NA,36405,1092947904,3.33089984131577e-05
"Caridad Cemetery","Gabas",2013,13.0800106971936,258,8,241056,3.31873091729723e-05
"Caridad Proper","Palanas",2013,6.44791835925525,144,8,241056,3.31873091729723e-05
"Gabas","CAI",2011,39.0048810879395,171,8,241056,3.31873091729723e-05
"Magbangon","Visca",2013,14.203038356592,240,8,241056,3.31873091729723e-05
"San Agustin","SF6",2013,NA,NA,8,241056,3.31873091729723e-05
"Sitio Baybayon","SF3",2011,NA,NA,16,482112,3.31873091729723e-05
"Sitio Tugas","Pangasugan",2013,NA,NA,8,241056,3.31873091729723e-05
"Tamakin Dacot","Sitio Tugas",2013,17.1629023372764,157,16,482112,3.31873091729723e-05
"Elementary School","Haina",2012,17.625238506364,309,8,242048,3.30512956107879e-05
"Gabas","Palanas",2012,18.5270048324314,95,8,242048,3.30512956107879e-05
"Haina","Cabatoan",2012,24.5778997843548,25,16,484096,3.30512956107879e-05
"Magbangon","Poroc San Flower",2012,12.2239561425182,222,8,242048,3.30512956107879e-05
"Sitio Tugas","Haina",2012,18.4303145606387,308,8,242048,3.30512956107879e-05
"Tamakin Dacot","San Agustin",2012,12.9431079071849,1,16,484096,3.30512956107879e-05
"Wangag","San Agustin",2012,13.5532790752528,218,8,242048,3.30512956107879e-05
"Hicgop South","Cabatoan",2010,6.11477685668207,141,6,182528,3.28716690042076e-05
"Poroc Rose","Gabas",2010,3.19705081559734,277,3,91264,3.28716690042076e-05
"Poroc Rose","Pangasugan",2010,NA,NA,3,91264,3.28716690042076e-05
"San Agustin","Cabatoan",2010,11.4243171337323,113,3,91264,3.28716690042076e-05
"San Agustin","Pangasugan",2010,NA,NA,3,91264,3.28716690042076e-05
"SF6","Pangasugan",2010,NA,NA,3,91264,3.28716690042076e-05
"Sitio Lonas","Caridad Proper",2010,7.17087278024704,97,3,91264,3.28716690042076e-05
"Visca","Cabatoan",2010,13.9687512766746,90,3,91264,3.28716690042076e-05
"Visca","Sitio Baybayon",2010,12.0358563171991,43,3,91264,3.28716690042076e-05
"Wangag","Wangag",2010,9.49352979660034e-05,62,3,91264,3.28716690042076e-05
"SF4","Gabas",2011,NA,NA,15,482112,3.11131023496615e-05
"SF4","Palanas",2012,NA,NA,15,484096,3.09855896351137e-05
"Tamakin Dacot","Poroc Rose",2012,11.4429803721695,176,15,484096,3.09855896351137e-05
"SF2","SF6",2012,NA,NA,22,726144,3.02970209765556e-05
"SF1","SF5",2012,NA,NA,29,968192,2.99527366472766e-05
"Cabatoan","Elementary School",2011,7.74042122159023,209,7,241056,2.90388955263507e-05
"Cabatoan","Pangasugan",2011,NA,NA,7,241056,2.90388955263507e-05
"Cabatoan","Poroc San Flower",2011,11.9838137599975,224,7,241056,2.90388955263507e-05
"Caridad Proper","San Agustin",2011,7.72994839167827,242,7,241056,2.90388955263507e-05
"Magbangon","Poroc San Flower",2011,12.2239561425182,222,7,241056,2.90388955263507e-05
"Pangasugan","Magbangon",2013,NA,NA,7,241056,2.90388955263507e-05
"Tamakin Dacot","Gabas",2013,8.43842668542606,332,14,482112,2.90388955263507e-05
"Poroc Rose","Gabas",2012,3.19705081559734,277,7,242048,2.89198836594395e-05
"SF6","Cabatoan",2012,NA,NA,7,242048,2.89198836594395e-05
"Sitio Lonas","Pangasugan",2012,NA,NA,7,242048,2.89198836594395e-05
"Wangag","Sitio Lonas",2012,13.0190499073661,212,7,242048,2.89198836594395e-05
"Other","SF3",2013,NA,NA,31256,1092947904,2.85978864002652e-05
"SF3","SF1",2010,NA,NA,13,456320,2.84887798036466e-05
"SF3","Sitio Lonas",2010,NA,NA,13,456320,2.84887798036466e-05
"Other","SF1",2014,NA,NA,13622,485754624,2.80429651658859e-05
"Caridad Proper","Palanas",2014,6.44791835925525,144,3,107136,2.80017921146953e-05
"Caridad Proper","Tamakin Dacot",2014,20.1183459764472,293,3,107136,2.80017921146953e-05
"Poroc San Flower","Tamakin Dacot",2014,12.3993174608128,54,3,107136,2.80017921146953e-05
"San Agustin","Cabatoan",2014,11.4243171337323,113,3,107136,2.80017921146953e-05
"San Agustin","Magbangon",2014,11.6652303956557,115,3,107136,2.80017921146953e-05
"SF2","Elementary School",2011,NA,NA,20,723168,2.76560909774769e-05
"Other","SF2",2012,NA,NA,30090,1097445632,2.74182147366732e-05
"SF4","Magbangon",2010,NA,NA,5,182528,2.73930575035063e-05
"SF3","Poroc Rose",2012,NA,NA,33,1210240,2.72673188789001e-05
"Other","SF3",2011,NA,NA,29750,1092947904,2.72199616204214e-05
"Tamakin Dacot","Caridad Proper",2013,20.1183459764472,3,13,482112,2.696468870304e-05
"Other","SF2",2011,NA,NA,29060,1092947904,2.65886415021662e-05
"SF3","San Agustin",2010,NA,NA,12,456320,2.62973352033661e-05
"Other","SF1",2011,NA,NA,27541,1092947904,2.51988222853118e-05
"Cabatoan","Poroc Rose",2013,12.7986271028608,231,6,241056,2.48904818797292e-05
"Gabas","Cabatoan",2011,15.9248209877409,85,6,241056,2.48904818797292e-05
"Hicgop South","SF6",2013,NA,NA,12,482112,2.48904818797292e-05
"Magbangon","Poroc Rose",2011,13.0358421206636,229,6,241056,2.48904818797292e-05
"Poroc Rose","SF6",2013,NA,NA,6,241056,2.48904818797292e-05
"San Agustin","SF4",2013,NA,NA,6,241056,2.48904818797292e-05
"SF2","Tamakin Dacot",2013,NA,NA,18,723168,2.48904818797292e-05
"SF6","Cabatoan",2013,NA,NA,6,241056,2.48904818797292e-05
"SF6","Poroc San Flower",2013,NA,NA,6,241056,2.48904818797292e-05
"Sitio Lonas","Poroc Rose",2011,2.11528043119948,301,6,241056,2.48904818797292e-05
"Sitio Tugas","Palanas",2013,9.63741335627491,135,6,241056,2.48904818797292e-05
"Tamakin Dacot","Poroc San Flower",2013,12.3993174608128,175,12,482112,2.48904818797292e-05
"Wangag","Poroc Rose",2013,14.9177755741681,227,6,241056,2.48904818797292e-05
"Gabas","SF6",2012,NA,NA,6,242048,2.4788471708091e-05
"Hicgop South","SF4",2012,NA,NA,12,484096,2.4788471708091e-05
"Visca","Wangag",2012,16.078031642585,96,6,242048,2.4788471708091e-05
"Other","SF3",2014,NA,NA,11841,485754624,2.43765049573671e-05
"Tamakin Dacot","Hicgop South",2013,18.0502649349819,163,11,482112,2.28162750564184e-05
"SF4","Gabas",2012,NA,NA,11,484096,2.27227657324167e-05
"SF4","Wangag",2012,NA,NA,11,484096,2.27227657324167e-05
"Tamakin Dacot","Hicgop South",2012,18.0502649349819,163,11,484096,2.27227657324167e-05
"Other","SF2",2010,NA,NA,9397,413790976,2.27095334239478e-05
"SF2","Haina",2013,NA,NA,16,723168,2.21248727819815e-05
"SF2","SF6",2013,NA,NA,16,723168,2.21248727819815e-05
"Caridad Cemetery","SF2",2010,NA,NA,2,91264,2.1914446002805e-05
"Elementary School","Caridad Proper",2010,4.01495979265945,94,2,91264,2.1914446002805e-05
"Elementary School","Sitio Lonas",2010,3.15672946924723,228,2,91264,2.1914446002805e-05
"Gabas","Sitio Baybayon",2010,10.3497099508259,37,2,91264,2.1914446002805e-05
"Haina","Sitio Tugas",2010,18.4303145606387,152,4,182528,2.1914446002805e-05
"Hicgop South","Magbangon",2010,6.36236340522805,142,4,182528,2.1914446002805e-05
"Palanas","Elementary School",2010,10.3955120220851,204,2,91264,2.1914446002805e-05
"Poroc San Flower","SF4",2010,NA,NA,2,91264,2.1914446002805e-05
"San Agustin","Visca",2010,2.77577160643729,300,2,91264,2.1914446002805e-05
"SF4","Cabatoan",2010,NA,NA,4,182528,2.1914446002805e-05
"Sitio Baybayon","Palanas",2010,27.2919430069393,28,4,182528,2.1914446002805e-05
"Sitio Baybayon","SF2",2010,NA,NA,4,182528,2.1914446002805e-05
"Sitio Lonas","SF1",2010,NA,NA,2,91264,2.1914446002805e-05
"Visca","Palanas",2010,16.5775204258635,99,2,91264,2.1914446002805e-05
"Visca","Visca",2010,9.49352979660034e-05,62,2,91264,2.1914446002805e-05
"SF1","Haina",2013,NA,NA,21,964224,2.1779171644763e-05
"Other","Hicgop South",2010,NA,NA,8945,413790976,2.16171944745359e-05
"Haina","SF4",2013,NA,NA,10,482112,2.07420682331077e-05
"Magbangon","Sitio Lonas",2011,11.1296663258898,213,5,241056,2.07420682331077e-05
"Palanas","Poroc Rose",2013,15.4237354465426,226,5,241056,2.07420682331077e-05
"Pangasugan","Magbangon",2011,NA,NA,5,241056,2.07420682331077e-05
"Pangasugan","Wangag",2013,NA,NA,5,241056,2.07420682331077e-05
"Poroc Rose","Wangag",2011,14.9177755741681,107,5,241056,2.07420682331077e-05
"SF1","San Agustin",2011,NA,NA,20,964224,2.07420682331077e-05
