"source","destination","SourceSampled","DestSampled","SimMonth","SimDay","SimYear","YearSampled","SimMonsoon","DailyParticles","ParticlesReleasedDaily","dist_km","NormSourceAllYears","NormSourceAnnual","NormSourceMonsoon","direction","AnnRecPart","SourcePropSamp","DestPropSamp","obs_disp"
"San Agustin","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,14.0674201434004,0,0,0,119,0,0.740740740740741,0.446859903381642,0
"San Agustin","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,13.5532790749203,0,0,0,116,0,0.740740740740741,0.310423825887743,0
"San Agustin","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,11.6652303956557,0,0,0,115,3,0.740740740740741,0.621848739495798,0
"San Agustin","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,11.4243171337323,0,0,0,113,10,0.740740740740741,0.525641025641026,0
"San Agustin","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,8.48939965705146,0,0,0,92,23,0.740740740740741,0.416666666666667,0
"San Agustin","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,7.72994839109529,0,0,0,89,261,0.740740740740741,1,0
"San Agustin","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,5.43370927160229,0,0,0,76,371,0.740740740740741,0.314814814814815,0
"San Agustin","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,4.52288186298911,0,0,0,79,395,0.740740740740741,0,0
"San Agustin","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,3.71624288089285,0,0,0,83,345,0.740740740740741,0.476190476190476,0
"San Agustin","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,0.604019027624227,0,0,0,156,2425,0.740740740740741,1,0
"San Agustin","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,1384,0.740740740740741,0.740740740740741,0
"San Agustin","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,0.575632693433525,0,0,0,268,147,0.740740740740741,0.848484848484849,0
"San Agustin","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,1.51127255483946,0,0,0,299,291,0.740740740740741,0.897435897435897,0
"San Agustin","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,2.77577160643729,0,0,0,300,1,0.740740740740741,0.743589743589744,0
"San Agustin","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,4.69383486209879,0,0,0,286,0,0.740740740740741,0,0
"San Agustin","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,12.9431079071849,0,0,0,315,12,0.740740740740741,0.159722222222222,0
"San Agustin","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,14.246286656046,0,0,0,52,37,0.740740740740741,0.0641025641025641,0
"San Agustin","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,14.7598845132621,0,0,0,46,1,0.740740740740741,0.148005148005148,0
"Sitio Lonas","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,13.5366192341433,0,0,0,123,0,1,0.446859903381642,0
"Sitio Lonas","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,13.0190499073661,0,0,0,122,0,1,0.310423825887743,0
"Sitio Lonas","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,11.1296663262947,0,0,0,121,10,1,0.621848739495798,0
"Sitio Lonas","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,10.8872204466828,0,0,0,120,14,1,0.525641025641026,0
"Sitio Lonas","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,7.93235105602247,0,0,0,101,18,1,0.416666666666667,0
"Sitio Lonas","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,7.17087278024704,0,0,0,97,145,1,1,0
"Sitio Lonas","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,4.86139751953595,0,0,0,82,1871,1,0.314814814814815,0
"Sitio Lonas","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,3.95401082044188,0,0,0,86,1294,1,0,0
"Sitio Lonas","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,3.15672946924723,0,0,0,106,1055,1,0.476190476190476,0
"Sitio Lonas","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,7219,1,1,0
"Sitio Lonas","San Agustin","yes","yes",10,10,2013,"2014","SWM",1,992,0.604019027624227,1.08394033992369e-06,1.48157630236483e-07,2.9034116247956e-07,305,1718,1,0.740740740740741,0
"Sitio Lonas","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,1.17254142021535,0,0,0,290,62,1,0.848484848484849,0
"Sitio Lonas","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,2.11528043332987,0,0,0,301,6,1,0.897435897435897,0
"Sitio Lonas","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,3.3797826959065,0,0,0,302,0,1,0.743589743589744,0
"Sitio Lonas","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,5.29391347715393,0,0,0,289,0,1,0,0
"Sitio Lonas","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,13.5438241042835,0,0,0,314,0,1,0.159722222222222,0
"Sitio Lonas","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,14.8456846831604,0,0,0,55,0,1,0.0641025641025641,0
"Sitio Lonas","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,15.3556606444419,0,0,0,47,0,1,0.148005148005148,0
"Elementary School","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,10.3955120225186,0,0,0,130,37,0.476190476190476,0.446859903381642,0
"Elementary School","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,9.87412896656161,0,0,0,127,36,0.476190476190476,0.310423825887743,0
"Elementary School","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,7.98442483925902,0,0,0,128,128,0.476190476190476,0.621848739495798,0
"Elementary School","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,7.74042122042586,0,0,0,125,152,0.476190476190476,0.525641025641026,0
"Elementary School","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,4.77585415072936,0,0,0,98,244,0.476190476190476,0.416666666666667,0
"Elementary School","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,4.01495979265945,0,0,0,94,708,0.476190476190476,1,0
"Elementary School","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,1.73052315940533,0,0,0,59,1215,0.476190476190476,0.314814814814815,0
"Elementary School","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,0.819148876610196,0,0,0,30,758,0.476190476190476,0,0
"Elementary School","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,749,0.476190476190476,0.476190476190476,0
"Elementary School","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,3.15672946924723,0,0,0,228,110,0.476190476190476,1,0
"Elementary School","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,3.71624288089285,0,0,0,248,189,0.476190476190476,0.740740740740741,0
"Elementary School","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,4.28736209804195,0,0,0,250,67,0.476190476190476,0.848484848484849,0
"Elementary School","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,5.1630036993143,0,0,0,262,55,0.476190476190476,0.897435897435897,0
"Elementary School","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,6.39564840604425,0,0,0,272,2,0.476190476190476,0.743589743589744,0
"Elementary School","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,8.35384165537914,0,0,0,266,0,0.476190476190476,0,0
"Elementary School","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,16.3545910610978,0,0,0,306,8,0.476190476190476,0.159722222222222,0
"Elementary School","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,17.625238506364,0,0,0,309,31,0.476190476190476,0.0641025641025641,0
"Elementary School","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,18.0747093449379,0,0,0,313,147,0.476190476190476,0.148005148005148,0
"Sitio Tugas","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,9.63741335627491,0,0,0,135,13,0,0.446859903381642,0
"Sitio Tugas","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,9.11177076508712,0,0,0,132,26,0,0.310423825887743,0
"Sitio Tugas","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,7.22370627990875,0,0,0,134,123,0,0.621848739495798,0
"Sitio Tugas","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,6.97778704506868,0,0,0,133,185,0,0.525641025641026,0
"Sitio Tugas","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,3.98589537085982,0,0,0,111,95,0,0.416666666666667,0
"Sitio Tugas","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,3.22263263749314,0,0,0,109,254,0,1,0
"Sitio Tugas","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,0.912910872621498,0,0,0,68,161,0,0.314814814814815,0
"Sitio Tugas","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,9.49352979660034e-05,0,0,0,62,94,0,0,0
"Sitio Tugas","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,0.819148876610196,0,0,0,280,223,0,0.476190476190476,0
"Sitio Tugas","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,3.95401082044188,0,0,0,245,324,0,1,0
"Sitio Tugas","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,4.52288186298911,0,0,0,252,448,0,0.740740740740741,0
"Sitio Tugas","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,5.09597019923732,0,0,0,254,145,0,0.848484848484849,0
"Sitio Tugas","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,5.97906582562741,0,0,0,265,89,0,0.897435897435897,0
"Sitio Tugas","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,7.21408228716616,0,0,0,274,5,0,0.743589743589744,0
"Sitio Tugas","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,9.17150421430282,0,0,0,269,0,0,0,0
"Sitio Tugas","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,17.1629023372764,0,0,0,304,9,0,0.159722222222222,0
"Sitio Tugas","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,18.4303145606387,0,0,0,308,37,0,0.0641025641025641,0
"Sitio Tugas","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,18.8737442004117,0,0,0,312,343,0,0.148005148005148,0
"Hicgop South","Palanas","yes","yes",10,10,2013,"2014","SWM",0,1984,8.77552677067879,0,0,0,140,61,0.314814814814815,0.446859903381642,0
"Hicgop South","Wangag","yes","yes",10,10,2013,"2014","SWM",0,1984,8.24594483032354,0,0,0,137,104,0.314814814814815,0.310423825887743,0
"Hicgop South","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,1984,6.36236340664461,0,0,0,142,210,0.314814814814815,0.621848739495798,0
"Hicgop South","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,1984,6.11477685668207,0,0,0,141,251,0.314814814814815,0.525641025641026,0
"Hicgop South","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,1984,3.09873007253886,0,0,0,126,936,0.314814814814815,0.416666666666667,0
"Hicgop South","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,1984,2.33565955110038,0,0,0,129,1110,0.314814814814815,1,0
"Hicgop South","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,1984,0,0,0,0,62,1577,0.314814814814815,0.314814814814815,0
"Hicgop South","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,1984,0.912910872621498,0,0,0,263,419,0.314814814814815,0,0
"Hicgop South","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,1984,1.73052315940533,0,0,0,270,587,0.314814814814815,0.476190476190476,0
"Hicgop South","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,1984,4.86139751953595,0,0,0,249,600,0.314814814814815,1,0
"Hicgop South","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,1984,5.43370927160229,0,0,0,255,502,0.314814814814815,0.740740740740741,0
"Hicgop South","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,1984,6.00735397943935,0,0,0,256,249,0.314814814814815,0.848484848484849,0
"Hicgop South","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,1984,6.89197129622291,0,0,0,264,251,0.314814814814815,0.897435897435897,0
"Hicgop South","Visca","yes","yes",10,10,2013,"2014","SWM",0,1984,8.12617156228781,0,0,0,271,31,0.314814814814815,0.743589743589744,0
"Hicgop South","Gabas","yes","yes",10,10,2013,"2014","SWM",0,1984,10.0841152266487,0,0,0,267,0,0.314814814814815,0,0
"Hicgop South","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,1984,18.0502649349819,0,0,0,298,176,0.314814814814815,0.159722222222222,0
"Hicgop South","Haina","yes","yes",10,10,2013,"2014","SWM",0,1984,19.3126421844879,0,0,0,307,334,0.314814814814815,0.0641025641025641,0
"Hicgop South","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,1984,19.747308872455,0,0,0,310,903,0.314814814814815,0.148005148005148,0
"Caridad Proper","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,6.44791835925525,0,0,0,144,3,1,0.446859903381642,0
"Caridad Proper","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,5.91579724335279,0,0,0,143,11,1,0.310423825887743,0
"Caridad Proper","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,4.03826759766962,0,0,0,148,44,1,0.621848739495798,0
"Caridad Proper","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,3.78950368118107,0,0,0,147,75,1,0.525641025641026,0
"Caridad Proper","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,0.763632138458259,0,0,0,118,87,1,0.416666666666667,0
"Caridad Proper","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,9.49352979660034e-05,0,0,0,62,1040,1,1,0
"Caridad Proper","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,2.33565955110038,0,0,0,205,126,1,0.314814814814815,0
"Caridad Proper","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,3.22263263749314,0,0,0,225,112,1,0,0
"Caridad Proper","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,4.01495979265945,0,0,0,237,148,1,0.476190476190476,0
"Caridad Proper","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,7.17087278024704,0,0,0,234,233,1,1,0
"Caridad Proper","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,7.72994839109529,0,0,0,242,176,1,0.740740740740741,0
"Caridad Proper","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,8.29929043854204,0,0,0,247,72,1,0.848484848484849,0
"Caridad Proper","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,9.15713870255119,0,0,0,253,17,1,0.897435897435897,0
"Caridad Proper","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,10.3684742357159,0,0,0,261,1,1,0.743589743589744,0
"Caridad Proper","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,12.3313979398098,0,0,0,260,0,1,0,0
"Caridad Proper","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,20.1183459764472,0,0,0,293,3,1,0.159722222222222,0
"Caridad Proper","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,21.3552337005377,0,0,0,295,7,1,0.0641025641025641,0
"Caridad Proper","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,21.7509719512898,0,0,0,297,128,1,0.148005148005148,0
"Caridad Cemetery","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,5.6928889753735,0,0,0,146,52,0.416666666666667,0.446859903381642,0
"Caridad Cemetery","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,5.15903752298336,0,0,0,145,33,0.416666666666667,0.310423825887743,0
"Caridad Cemetery","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,3.28805912992589,0,0,0,150,138,0.416666666666667,0.621848739495798,0
"Caridad Cemetery","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,3.03869204915848,0,0,0,149,241,0.416666666666667,0.525641025641026,0
"Caridad Cemetery","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,9.49352979660034e-05,0,0,0,62,262,0.416666666666667,0.416666666666667,0
"Caridad Cemetery","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,0.763632138458259,0,0,0,216,1037,0.416666666666667,1,0
"Caridad Cemetery","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,3.09873007253886,0,0,0,208,88,0.416666666666667,0.314814814814815,0
"Caridad Cemetery","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,3.98589537085982,0,0,0,223,134,0.416666666666667,0,0
"Caridad Cemetery","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,4.77585415072936,0,0,0,233,106,0.416666666666667,0.476190476190476,0
"Caridad Cemetery","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,7.93235105602247,0,0,0,230,367,0.416666666666667,1,0
"Caridad Cemetery","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,8.48939965705146,0,0,0,239,176,0.416666666666667,0.740740740740741,0
"Caridad Cemetery","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,9.05786494633732,0,0,0,243,43,0.416666666666667,0.848484848484849,0
"Caridad Cemetery","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,9.9107454183565,0,0,0,251,40,0.416666666666667,0.897435897435897,0
"Caridad Cemetery","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,11.1170499867974,0,0,0,257,0,0.416666666666667,0.743589743589744,0
"Caridad Cemetery","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,13.0800106975381,0,0,0,258,0,0.416666666666667,0,0
"Caridad Cemetery","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,20.820481733943,0,0,0,292,0,0.416666666666667,0.159722222222222,0
"Caridad Cemetery","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,22.050106611415,0,0,0,294,11,0.416666666666667,0.0641025641025641,0
"Caridad Cemetery","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,22.4353813748238,0,0,0,296,342,0.416666666666667,0.148005148005148,0
"Cabatoan","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,2.66084320590822,0,0,0,139,83,0.525641025641026,0.446859903381642,0
"Cabatoan","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,2.13420254257553,0,0,0,131,117,0.525641025641026,0.310423825887743,0
"Cabatoan","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,0.249569604975458,0,0,0,151,215,0.525641025641026,0.621848739495798,1
"Cabatoan","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,383,0.525641025641026,0.525641025641026,0
"Cabatoan","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,3.03869204915848,0,0,0,186,227,0.525641025641026,0.416666666666667,0
"Cabatoan","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,3.78950368118107,0,0,0,188,524,0.525641025641026,1,0
"Cabatoan","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,6.11477685668207,0,0,0,194,159,0.525641025641026,0.314814814814815,0
"Cabatoan","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,6.97778704506868,0,0,0,201,57,0.525641025641026,0,0
"Cabatoan","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,7.74042122042586,0,0,0,209,37,0.525641025641026,0.476190476190476,0
"Cabatoan","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,10.8872204466828,0,0,0,214,159,0.525641025641026,1,0
"Cabatoan","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,11.4243171337323,0,0,0,221,109,0.525641025641026,0.740740740740741,0
"Cabatoan","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,11.9838137599975,0,0,0,224,35,0.525641025641026,0.848484848484849,0
"Cabatoan","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,12.7986271025087,0,0,0,231,43,0.525641025641026,0.897435897435897,0
"Cabatoan","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,13.9687512766746,0,0,0,241,0,0.525641025641026,0.743589743589744,0
"Cabatoan","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,15.9248209877409,0,0,0,246,0,0.525641025641026,0,0
"Cabatoan","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,23.3884325137891,0,0,0,281,51,0.525641025641026,0.159722222222222,0
"Cabatoan","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,24.5778997843548,0,0,0,285,20,0.525641025641026,0.0641025641025641,0
"Cabatoan","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,24.9105624661144,0,0,0,291,361,0.525641025641026,0.148005148005148,0
"Magbangon","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,2.41391771324467,0,0,0,136,151,0.621848739495798,0.446859903381642,0
"Magbangon","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,1.88974564473697,0,0,0,124,251,0.621848739495798,0.310423825887743,0
"Magbangon","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,147,0.621848739495798,0.621848739495798,1
"Magbangon","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,0.249569604975458,0,0,0,184,163,0.621848739495798,0.525641025641026,0
"Magbangon","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,3.28805912992589,0,0,0,185,432,0.621848739495798,0.416666666666667,0
"Magbangon","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,4.03826759766962,0,0,0,187,723,0.621848739495798,1,0
"Magbangon","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,6.36236340664461,0,0,0,193,307,0.621848739495798,0.314814814814815,0
"Magbangon","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,7.22370627990875,0,0,0,200,114,0.621848739495798,0,0
"Magbangon","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,7.98442483925902,0,0,0,206,79,0.621848739495798,0.476190476190476,0
"Magbangon","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,11.1296663262947,0,0,0,213,88,0.621848739495798,1,0
"Magbangon","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,11.6652303956557,0,0,0,219,135,0.621848739495798,0.740740740740741,0
"Magbangon","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,12.2239561425182,0,0,0,222,36,0.621848739495798,0.848484848484849,0
"Magbangon","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,13.0358421206636,0,0,0,229,24,0.621848739495798,0.897435897435897,0
"Magbangon","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,14.2030383569093,0,0,0,240,5,0.621848739495798,0.743589743589744,0
"Magbangon","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,16.1581187484931,0,0,0,244,0,0.621848739495798,0,0
"Magbangon","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,23.5988979639063,0,0,0,279,12,0.621848739495798,0.159722222222222,0
"Magbangon","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,24.7849757104057,0,0,0,283,10,0.621848739495798,0.0641025641025641,0
"Magbangon","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,25.1134608596041,0,0,0,287,627,0.621848739495798,0.148005148005148,0
"Wangag","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,0.540970717463239,0,0,0,155,204,0.310423825887743,0.446859903381642,0
"Wangag","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,9.49352979660034e-05,0,0,0,62,185,0.310423825887743,0.310423825887743,0
"Wangag","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,1.88974564473697,0,0,0,210,988,0.310423825887743,0.621848739495798,0
"Wangag","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,2.13420254257553,0,0,0,203,972,0.310423825887743,0.525641025641026,0
"Wangag","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,5.15903752298336,0,0,0,190,629,0.310423825887743,0.416666666666667,0
"Wangag","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,5.91579724335279,0,0,0,192,515,0.310423825887743,1,0
"Wangag","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,8.24594483032354,0,0,0,197,6,0.310423825887743,0.314814814814815,0
"Wangag","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,9.11177076508712,0,0,0,202,27,0.310423825887743,0,0
"Wangag","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,9.87412896656161,0,0,0,207,5,0.310423825887743,0.476190476190476,0
"Wangag","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,13.0190499073661,0,0,0,212,45,0.310423825887743,1,0
"Wangag","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,13.5532790749203,0,0,0,218,312,0.310423825887743,0.740740740740741,0
"Wangag","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,14.1110169804677,0,0,0,220,49,0.310423825887743,0.848484848484849,0
"Wangag","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,14.9177755744702,0,0,0,227,41,0.310423825887743,0.897435897435897,0
"Wangag","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,16.078031642585,0,0,0,235,0,0.310423825887743,0.743589743589744,0
"Wangag","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,18.0301766971931,0,0,0,238,0,0.310423825887743,0,0
"Wangag","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,25.3830246400065,0,0,0,275,10,0.310423825887743,0.159722222222222,0
"Wangag","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,26.5532626762551,0,0,0,278,11,0.310423825887743,0.0641025641025641,0
"Wangag","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,26.8620654279672,0,0,0,284,3094,0.310423825887743,0.148005148005148,0
"Palanas","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,259,0.446859903381642,0.446859903381642,0
"Palanas","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,0.540970717463239,0,0,0,183,61,0.446859903381642,0.310423825887743,1
"Palanas","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,2.41391771324467,0,0,0,198,118,0.446859903381642,0.621848739495798,0
"Palanas","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,2.66084320590822,0,0,0,196,78,0.446859903381642,0.525641025641026,0
"Palanas","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,5.6928889753735,0,0,0,189,1150,0.446859903381642,0.416666666666667,0
"Palanas","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,6.44791835925525,0,0,0,191,531,0.446859903381642,1,0
"Palanas","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,8.77552677067879,0,0,0,195,1,0.446859903381642,0.314814814814815,0
"Palanas","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,9.63741335627491,0,0,0,199,1,0.446859903381642,0,0
