time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
annual,2014,0.281401222822516,0.527835875661591,3.64280904318507,1.78,9.15,-528624.884119449,662
interannual,2012-4,-0.103127995433575,0.575945603541292,3.90270699327911,2.03,9.72,-1682630.19373118,662
season,NEM,-0.222369911649353,0.606659073149247,3.7121262913592,2,9.2,-1567443.07304647,662
season,SWM,0.572147400717597,0.419115066414531,7.85026869390751,3.17,19.93,-90908.2797086933,662
annual,2012,-2.16063776051694,5,4.19230941777943,4,7.85,-147826.244025671,663
annual,2013,-0.451487618035407,0.62796300496689,4.20120611100819,2.31,10.36,-551010.757363768,663
annual,2014,0.298906395371585,0.525451239183338,3.64289050458426,1.78,9.15,-526151.359679185,663
interannual,2012-4,-0.0927984059716178,0.574392647371242,3.89816647158289,2.02,9.71,-1681229.69188482,663
season,NEM,-0.213106650343274,0.605195079642192,3.70589490252954,1.99,9.18,-1565797.95895921,663
season,SWM,0.619835084544452,0.41479026970491,7.91916060474905,3.17,20.11,-90907.1286048617,663
annual,2012,-2.16128231234506,5,4.19501244950712,4,7.85,-147354.730792566,664
annual,2013,-0.460938892241356,0.629465422277302,4.21112964674831,2.32,10.39,-549053.847358776,664
annual,2014,0.287122562498584,0.527080057171552,3.64212711581975,1.78,9.15,-527204.711029688,664
interannual,2012-4,-0.100736741101161,0.575595888180505,3.90140901229526,2.03,9.72,-1679158.93999851,664
season,NEM,-0.222653834849553,0.606911520811512,3.70834532989553,2,9.19,-1565009.90901446,664
season,SWM,0.618003703583855,0.413851501509359,8.03297099542323,3.21,20.4,-89167.9074131144,664
annual,2012,-2.1618499491608,5,4.19739436898459,4,7.86,-147661.217951722,665
annual,2013,-0.455257692650501,0.628499452324021,4.20638910271773,2.31,10.38,-549283.888066215,665
annual,2014,0.308407448645896,0.524486639181507,3.63432201008597,1.77,9.13,-526779.100753617,665
interannual,2012-4,-0.0893993289735222,0.573928127589944,3.89565119896468,2.02,9.71,-1679724.91393375,665
season,NEM,-0.209877176937502,0.60465057013418,3.7044230086063,1.99,9.18,-1564415.8705434,665
season,SWM,0.603373337279676,0.41675831061029,7.84513277115582,3.15,19.92,-91056.8646544434,665
annual,2012,-2.16519431838475,5,4.21145550524276,4.02,7.88,-148332.092294263,666
annual,2013,-0.454285184964119,0.628632193095685,4.19966649951962,2.31,10.36,-550075.677870081,666
annual,2014,0.289071098801409,0.526618183909641,3.64738654589644,1.78,9.16,-526919.983990559,666
interannual,2012-4,-0.097512705237282,0.575078596372152,3.90073320162541,2.03,9.72,-1680678.30504074,666
season,NEM,-0.220538408387167,0.606570776805022,3.70702396373973,1.99,9.18,-1565700.40904863,666
season,SWM,0.632099779155207,0.412722754908789,8.04060614485788,3.2,20.42,-89905.2540194611,666
annual,2012,-2.16217991962405,4.87610177342979,4.20248213024793,4,7.88,-148866.773448358,667
annual,2013,-0.459528528048446,0.629831221847476,4.19796678395969,2.31,10.35,-550647.867198097,667
annual,2014,0.278464233737302,0.528479605044884,3.63639992542692,1.78,9.13,-526543.363263261,667
interannual,2012-4,-0.10223776167346,0.576006926009105,3.8978281915733,2.03,9.71,-1684643.50025906,667
season,NEM,-0.225528756328632,0.607476632886969,3.70820840587305,2,9.18,-1568712.74432822,667
season,SWM,0.653409745665333,0.412497431136211,7.89484528433246,3.14,20.05,-91529.6691733196,667
annual,2012,-2.15946758429149,4.86085873819416,4.19158824232233,3.99,7.86,-148080.120208271,668
annual,2013,-0.455599683348675,0.628676486898174,4.20431122933427,2.31,10.37,-548978.468620649,668
annual,2014,0.293102576821591,0.526315550860101,3.6408081102594,1.78,9.15,-528768.212899793,668
interannual,2012-4,-0.097523595051641,0.575152650800866,3.89907076361724,2.03,9.71,-1684597.89104075,668
season,NEM,-0.21965184259687,0.60636476502001,3.70768440690243,1.99,9.18,-1568980.07272578,668
season,SWM,0.607189307173483,0.416167029647833,7.87594812792996,3.16,20,-91125.4654714861,668
annual,2012,-2.16428661305073,5,4.20763447906194,4.01,7.88,-149087.032477104,669
annual,2013,-0.452795793402676,0.627913350768669,4.20769480691264,2.31,10.38,-546519.852570291,669
annual,2014,0.278742450347973,0.528217621839271,3.6423394448436,1.78,9.15,-528855.787704502,669
interannual,2012-4,-0.097220438930803,0.575040189158696,3.90047778616759,2.03,9.72,-1679758.08699016,669
season,NEM,-0.218820157572712,0.606145394083715,3.70880825338383,1.99,9.19,-1565729.73034116,669
season,SWM,0.635254611326986,0.412749617265224,8.01240049225081,3.19,20.34,-89336.2119511136,669
annual,2012,-2.16470087750826,5,4.20937791357344,4.01,7.88,-149131.208795239,670
annual,2013,-0.460388405007722,0.629415685770654,4.20979747982601,2.32,10.38,-548514.046801532,670
annual,2014,0.2769583074157,0.528478507866554,3.64190931859209,1.78,9.15,-527384.201094049,670
interannual,2012-4,-0.10416684738674,0.576111621387838,3.90295159999181,2.03,9.72,-1681305.52659953,670
season,NEM,-0.224507318120205,0.607085754505163,3.71188843805252,2,9.19,-1566511.30869354,670
season,SWM,0.596606826970128,0.416479710958581,7.9272139744788,3.19,20.13,-90260.9431508214,670
annual,2012,-2.16360759616001,5,4.20477839395542,4.01,7.87,-148289.299364625,671
annual,2013,-0.463898108201014,0.630223538343022,4.20859019172169,2.32,10.38,-549544.309425422,671
annual,2014,0.273984551344224,0.528387809439976,3.65517107631882,1.79,9.18,-526948.363855134,671
interannual,2012-4,-0.111205655976014,0.577250148289324,3.90436950101677,2.03,9.72,-1680341.48174036,671
season,NEM,-0.235801511112072,0.609180284908632,3.71390640758896,2,9.2,-1564378.4356212,671
season,SWM,0.630812525954742,0.41393013027573,7.92245575549677,3.17,20.12,-91317.9465146244,671
annual,2012,-2.16380093421663,4.98162336618079,4.20611059338318,4.01,7.87,-147901.897277231,672
annual,2013,-0.460450924501986,0.630124043322895,4.19606614276291,2.31,10.35,-549745.613727257,672
annual,2014,0.297020418454486,0.525783074228419,3.64083326980166,1.78,9.15,-527586.82633305,672
interannual,2012-4,-0.10365976542759,0.576342072744987,3.89569511337553,2.03,9.7,-1682487.75656228,672
season,NEM,-0.224191620680247,0.607455613867785,3.70365399096588,1.99,9.17,-1566974.32941108,672
season,SWM,0.576680294400919,0.41843538226164,7.88363042047261,3.18,20.02,-90729.0362093557,672
annual,2012,-2.16418676940789,5,4.20721439447955,4.01,7.87,-148362.980284709,673
annual,2013,-0.477769015043678,0.632525929642338,4.22173208898871,2.33,10.41,-550202.418877558,673
annual,2014,0.286879214324943,0.527090317024851,3.64273938497549,1.78,9.15,-526719.097952807,673
interannual,2012-4,-0.110684097666953,0.577177252646187,3.90399808937805,2.03,9.72,-1683921.601157,673
season,NEM,-0.230731762079789,0.608198471787782,3.71375067316201,2,9.2,-1568829.15561782,673
season,SWM,0.575980677207875,0.418745543399359,7.85759213519311,3.17,19.95,-90672.9432915829,673
annual,2012,-2.15863706183514,4.89055809809396,4.18716341196275,3.99,7.85,-149321.533247678,674
annual,2013,-0.457784439122707,0.628358624078679,4.21983848569684,2.32,10.41,-547437.799479046,674
annual,2014,0.277211972114293,0.528178026173945,3.64897232115984,1.79,9.16,-526894.23243225,674
interannual,2012-4,-0.105719404305023,0.576349015050193,3.90356797745314,2.03,9.72,-1682129.99319701,674
season,NEM,-0.227041342906714,0.607522061543468,3.71295350498263,2,9.2,-1566301.49959077,674
season,SWM,0.600096912130832,0.417022253934634,7.8438121458819,3.16,19.92,-91500.1975050361,674
annual,2012,-2.16261740633748,5,4.20061692584545,4,7.86,-147784.293800683,675
annual,2013,-0.45179224771944,0.628210046373643,4.19757599736934,2.31,10.36,-548876.165258923,675
annual,2014,0.265958830533656,0.529768467903648,3.64784289759693,1.79,9.16,-529176.622259959,675
interannual,2012-4,-0.103646206007596,0.57610870574916,3.9009869443922,2.03,9.72,-1682440.44842625,675
season,NEM,-0.227461430500283,0.607716622685332,3.71079815563242,2,9.19,-1567170.44585266,675
season,SWM,0.622832559205504,0.414677655608933,7.90721917490368,3.16,20.08,-90751.5463239996,675
annual,2012,-2.1664345254671,5,4.21668182237519,4.02,7.89,-148514.058082019,676
annual,2013,-0.472310507547474,0.631711879533733,4.21469677391717,2.33,10.39,-549344.714197299,676
annual,2014,0.289730854386479,0.526764698983996,3.64105865045095,1.78,9.15,-528196.700672605,676
interannual,2012-4,-0.109306200602969,0.576924531491804,3.90439444377498,2.03,9.72,-1682649.85070985,676
season,NEM,-0.231081788269635,0.608180658724786,3.71539041219122,2,9.2,-1567187.40202385,676
season,SWM,0.614712665442263,0.415879933344289,7.84641078371686,3.15,19.92,-91263.5111142013,676
annual,2012,-2.15537195382665,4.81756287627016,4.17588402752248,3.97,7.84,-148608.96434353,677
annual,2013,-0.467940117959283,0.630786339546532,4.21450468611438,2.32,10.39,-551341.167633748,677
annual,2014,0.284314564207965,0.527301999301045,3.64643061222987,1.78,9.16,-528454.978216762,677
interannual,2012-4,-0.104950440980759,0.576231641028152,3.90325729550929,2.03,9.72,-1684674.72860825,677
season,NEM,-0.229037077858411,0.607907953757631,3.71299669584246,2,9.2,-1568887.81405981,677
season,SWM,0.625323135620435,0.414435109405625,7.91290255564395,3.17,20.09,-91242.0828992989,677
annual,2012,-2.16368637551202,4.92976102768532,4.20715082960382,4.01,7.88,-148002.445845476,678
annual,2013,-0.469322266679108,0.63136304086232,4.20896833131964,2.32,10.38,-549703.457920391,678
annual,2014,0.284526709220778,0.527583962592457,3.63813774563774,1.78,9.14,-529124.28482734,678
interannual,2012-4,-0.100254108262317,0.575703597916555,3.89705355635638,2.03,9.71,-1683889.08776211,678
season,NEM,-0.221793158570644,0.606828962102361,3.70673363712446,2,9.18,-1568027.98607142,678
season,SWM,0.621209399540513,0.415045537803542,7.88167670829847,3.16,20.01,-91414.1934670135,678
annual,2012,-2.15173991931381,4.79899799493876,4.1613749918766,3.95,7.81,-149499.773279023,679
annual,2013,-0.478619425169915,0.633159506307801,4.21291211539762,2.33,10.38,-549004.884851485,679
annual,2014,0.293715978502103,0.525954644854248,3.64826362610499,1.78,9.16,-525035.72070621,679
interannual,2012-4,-0.102663100112583,0.576067278267583,3.89810293131319,2.03,9.71,-1679992.62263377,679
season,NEM,-0.226372169202766,0.607629091072211,3.70842722877091,2,9.18,-1564714.68042206,679
season,SWM,0.633512465922092,0.414028919659357,7.89073897348847,3.15,20.04,-90849.5253875246,679
annual,2012,-2.1588642088491,4.85461691326656,4.18926241727797,3.99,7.86,-148167.00036671,680
annual,2013,-0.452929095692802,0.627472770180358,4.2170527847949,2.32,10.4,-547413.611397082,680
annual,2014,0.274403060764231,0.52859545539963,3.64811781094695,1.79,9.16,-529949.334433592,680
interannual,2012-4,-0.10061377008093,0.575477487099178,3.90365183769387,2.03,9.73,-1681357.08535764,680
season,NEM,-0.22264940968527,0.606637742854218,3.71357302106746,2,9.2,-1565606.82437163,680
season,SWM,0.599834413604585,0.417308656174678,7.81664603214626,3.15,19.85,-91634.1389693563,680
annual,2012,-2.15892441068368,4.85187307672876,4.18960408216223,3.99,7.86,-148625.807710291,681
annual,2013,-0.457292684036836,0.628929227960882,4.20641555632632,2.32,10.38,-546491.621935646,681
annual,2014,0.286565954605019,0.526831062665852,3.65082054528276,1.78,9.17,-525612.214119543,681
interannual,2012-4,-0.101348767840592,0.575611609511791,3.90343599038132,2.03,9.72,-1677316.42281307,681
season,NEM,-0.222528598438569,0.606745909683521,3.71105117140058,2,9.19,-1562489.06974333,681
season,SWM,0.592647665232344,0.416826007943116,7.92272288035318,3.19,20.12,-90197.5208029683,681
annual,2012,-2.16212033984689,5,4.19852945877975,4,7.86,-148217.718180039,682
annual,2013,-0.455103828721932,0.628441807255683,4.20688762474475,2.31,10.38,-549280.801959366,682
annual,2014,0.302658264550838,0.525149087522751,3.63736878866098,1.77,9.14,-526828.113235701,682
interannual,2012-4,-0.092187849162942,0.574325578620975,3.8973349871047,2.02,9.71,-1680251.04777748,682
season,NEM,-0.211653090307356,0.604915773127964,3.70588907864218,1.99,9.18,-1564504.231967,682
season,SWM,0.555142581570343,0.421230911524688,7.77147909616599,3.16,19.73,-91585.0872930037,682
annual,2012,-2.16498001450741,5,4.21055307069978,4.01,7.88,-147720.940053227,683
annual,2013,-0.458829208870849,0.629480491979194,4.20195685317316,2.31,10.36,-551803.430675463,683
annual,2014,0.273796905424371,0.52904490893484,3.6384130143524,1.78,9.14,-528836.281387401,683
interannual,2012-4,-0.107810559814836,0.576893961077814,3.89925740493281,2.03,9.71,-1685886.52973745,683
season,NEM,-0.230135660856791,0.608299336708442,3.70961747145645,2,9.19,-1570552.24047551,683
season,SWM,0.622207786711895,0.414852794622172,7.89387029696474,3.16,20.04,-90796.8318564753,683
annual,2012,-2.16317757678662,4.95842883079353,4.20415933048857,4.01,7.87,-148971.706530202,684
annual,2013,-0.459893962662732,0.629450425424287,4.20702853345372,2.32,10.38,-548196.235558249,684
annual,2014,0.294164039280008,0.526333335604748,3.63646947265392,1.77,9.13,-525454.930685871,684
interannual,2012-4,-0.0981336222445608,0.575158856776763,3.90130712310514,2.03,9.72,-1678714.66107306,684
season,NEM,-0.218725706493703,0.606075458018495,3.70980059555656,2,9.19,-1562851.11250951,684
season,SWM,0.588041202010853,0.418083041117994,7.83021255345776,3.16,19.88,-91589.2184310817,684
annual,2012,-2.15749713078477,4.83504087561334,4.18418235807224,3.98,7.85,-149485.804893586,685
annual,2013,-0.476120740758209,0.632275955054508,4.21968266423298,2.33,10.4,-547701.973204702,685
annual,2014,0.272884885080507,0.529041064239189,3.64183459408285,1.78,9.14,-528021.095246284,685
interannual,2012-4,-0.112854614662937,0.577590697196779,3.90303673902192,2.03,9.72,-1683775.97882902,685
season,NEM,-0.233298375297923,0.608721832839026,3.71331979926649,2,9.19,-1568829.66125484,685
season,SWM,0.59246419509264,0.417266040052607,7.87884002797788,3.17,20,-90490.7194832644,685
annual,2012,-2.1592165030477,4.86923285825617,4.19026626802174,3.99,7.86,-148384.933251042,686
annual,2013,-0.475814210724039,0.632851061550093,4.20712757887088,2.33,10.37,-550367.386100894,686
annual,2014,0.284415455537187,0.527640803670487,3.63702960709078,1.78,9.13,-527263.099559017,686
interannual,2012-4,-0.107698027996857,0.576848418636526,3.8998590250637,2.03,9.71,-1684560.63967711,686
season,NEM,-0.226277129693012,0.607560007201871,3.70939280209491,2,9.19,-1568969.56321695,686
season,SWM,0.565078373738429,0.419828246800493,7.8338006764188,3.17,19.89,-91171.9832744647,686
annual,2012,-2.16226100725876,5,4.19912009659314,4,7.86,-148247.386683488,687
annual,2013,-0.472186438367767,0.631654825596899,4.2152955870913,2.33,10.39,-549556.557676,687
annual,2014,0.292337128915424,0.526034687172634,3.65114224112313,1.78,9.17,-528551.751800652,687
interannual,2012-4,-0.103349831843351,0.575894669437616,3.90474265985208,2.03,9.73,-1682009.7825273,687
season,NEM,-0.227539822728341,0.607596118082792,3.71338967424545,2,9.2,-1566727.11659733,687
season,SWM,0.632788353144109,0.413433775256477,7.95918337578418,3.18,20.21,-90626.4486474212,687
annual,2012,-2.15830582870225,4.80002949624015,4.18875251380393,3.98,7.86,-148806.258866678,688
annual,2013,-0.481766205205382,0.633542970642387,4.21868737425102,2.33,10.4,-550181.148322381,688
annual,2014,0.278833985975835,0.528106737563906,3.64495441322464,1.78,9.15,-526372.968217675,688
interannual,2012-4,-0.11448811525014,0.577648469412656,3.90809888845366,2.04,9.73,-1683025.04711951,688
season,NEM,-0.237652244146862,0.609309401411584,3.71833248433209,2.01,9.21,-1567846.00309274,688
season,SWM,0.652664314222244,0.411722669938912,7.98332417521863,3.17,20.27,-90599.6589035817,688
annual,2012,-2.16518838238349,5,4.21143050611176,4.02,7.88,-147824.576209715,689
annual,2013,-0.444331254803512,0.626902957954386,4.19228070129485,2.3,10.34,-548809.959400124,689
annual,2014,0.268907092768626,0.529335232035528,3.64854654292816,1.79,9.16,-529366.754489241,689
interannual,2012-4,-0.10275485689275,0.576049497276133,3.89886818347769,2.03,9.71,-1681200.19947732,689
season,NEM,-0.227710884380676,0.607805685425834,3.71002496707628,2,9.19,-1566478.77314658,689
season,SWM,0.660145314124502,0.411774409017508,7.91831099859352,3.15,20.11,-90322.3306293178,689
annual,2012,-2.15962062087736,4.89777349897569,4.19105844035899,3.99,7.86,-148900.681162033,690
annual,2013,-0.443493640183114,0.626292857960846,4.20095452336254,2.31,10.37,-549455.378625924,690
annual,2014,0.286151186740944,0.527021359984206,3.64723689384912,1.78,9.16,-529432.44662171,690
interannual,2012-4,-0.0943477944791951,0.574642826295074,3.89843412481792,2.02,9.71,-1679719.23024245,690
season,NEM,-0.216284638947996,0.605668853353412,3.70856001807997,1.99,9.19,-1564224.20405102,690
season,SWM,0.621259273129797,0.415329017534639,7.85188778526078,3.15,19.94,-91333.6617887597,690
annual,2012,-2.15684957115147,4.8087852776185,4.18235697847631,3.98,7.85,-147986.24699594,691
annual,2013,-0.47233959107736,0.631502901442615,4.21893124873991,2.33,10.4,-549099.715104437,691
annual,2014,0.289724951055357,0.526759090115087,3.64123017139753,1.78,9.15,-528741.483296515,691
interannual,2012-4,-0.106481109574942,0.576392090049211,3.90555462445665,2.03,9.73,-1681911.61072856,691
season,NEM,-0.229411722314449,0.60782065458327,3.71605458507152,2,9.2,-1566034.92463922,691
season,SWM,0.613333065091152,0.416135014049978,7.83099414439171,3.14,19.88,-91715.9543587568,691
annual,2012,-2.16252802489852,5,4.20024148543906,4,7.86,-147813.291749892,692
annual,2013,-0.470024422613126,0.631090568703993,4.21729120434115,2.33,10.4,-549876.855442404,692
annual,2014,0.280829373686627,0.527991249508737,3.64075737968731,1.78,9.14,-528466.337338324,692
interannual,2012-4,-0.105423386666943,0.576489391572941,3.89919831930859,2.03,9.71,-1682329.75174886,692
